,0
13691,9
13692,1000000
13693,1000
13694,19
13695,40
13696,7
13697,3
13698,100
13699,8
13700,18
13701,70
13702,2
13703,100
13704,4
13705,4
13706,1
13707,19
13708,16
13709,90
13710,7
13711,8
13712,60
13713,1000000000
13714,17
13715,1000000
13716,19
13717,11
13718,0
13719,18
13720,10
13721,5
13722,1000000
13723,80
13724,10
13725,90
13726,1000000000
13727,17
13728,100
13729,18
13730,11
13731,17
13732,12
13733,80
13734,16
13735,7
13736,17
13737,9
13738,1
13739,40
13740,17
13741,40
13742,14
13743,2
13744,4
13745,30
13746,8
13747,18
13748,70
13749,8
13750,7
13751,18
13752,16
13753,6
13754,30
13755,100
13756,13
13757,9
13758,10
13759,100
13760,1000000000
13761,19
13762,15
13763,6
13764,12
13765,17
13766,19
13767,70
13768,8
13769,100
13770,4
13771,9
13772,5
13773,12
13774,14
13775,60
13776,2
13777,7
13778,90
13779,10
13780,1000000
13781,70
13782,9
13783,10
13784,16
13785,90
13786,18
13787,4
13788,80
13789,13
13790,11
13791,60
13792,15
13793,4
13794,19
13795,11
13796,20
13797,1000
13798,1000
13799,1000
13800,13
13801,9
13802,18
13803,14
13804,40
13805,13
13806,100
13807,1000000
13808,50
13809,19
13810,12
13811,2
13812,80
13813,8
13814,11
13815,12
13816,16
13817,5
13818,50
13819,0
13820,5
13821,12
13822,30
13823,0
13824,10
13825,1
13826,12
13827,10
13828,6
13829,10
13830,15
13831,60
13832,5
13833,19
13834,6
13835,14
13836,1000
13837,12
13838,4
13839,1000000
13840,18
13841,0
13842,8
13843,90
13844,18
13845,70
13846,5
13847,11
13848,10
13849,1000000
13850,50
13851,90
13852,60
13853,5
13854,9
13855,3
13856,16
13857,8
13858,20
13859,70
13860,30
13861,80
13862,3
13863,2
13864,9
13865,18
13866,2
13867,80
13868,17
13869,90
13870,12
13871,15
13872,3
13873,17
13874,14
13875,15
13876,0
13877,11
13878,10
13879,5
13880,3
13881,7
13882,3
13883,17
13884,4
13885,80
13886,0
13887,60
13888,20
13889,15
13890,40
13891,11
13892,70
13893,60
13894,1000
13895,20
13896,20
13897,15
13898,19
13899,18
13900,17
13901,70
13902,1
13903,18
13904,80
13905,5
13906,100
13907,50
13908,3
13909,1000000
13910,50
13911,1000000
13912,70
13913,4
13914,9
13915,4
13916,1000000000
13917,0
13918,16
13919,19
13920,2
13921,11
13922,1000000000
13923,7
13924,1000000
13925,100
13926,15
13927,12
13928,1000000000
13929,3
13930,13
13931,40
13932,9
13933,1000
13934,4
13935,16
13936,9
13937,13
13938,40
13939,15
13940,90
13941,30
13942,9
13943,17
13944,16
13945,2
13946,1000
13947,3
13948,50
13949,17
13950,16
13951,7
13952,9
13953,17
13954,90
13955,70
13956,40
13957,30
13958,9
13959,40
13960,5
13961,90
13962,3
13963,11
13964,1
13965,1000000
13966,9
13967,3
13968,0
13969,18
13970,50
13971,60
13972,60
13973,1000000
13974,90
13975,40
13976,16
13977,19
13978,90
13979,30
13980,100
13981,5
13982,17
13983,80
13984,7
13985,1000
13986,2
13987,80
13988,9
13989,9
13990,17
13991,0
13992,12
13993,1000000000
13994,4
13995,17
13996,0
13997,12
13998,1000
13999,2
14000,10
14001,1000
14002,1
14003,60
14004,5
14005,13
14006,100
14007,90
14008,0
14009,10
14010,20
14011,14
14012,10
14013,16
14014,40
14015,14
14016,7
14017,90
14018,10
14019,8
14020,7
14021,18
14022,15
14023,60
14024,30
14025,1000000
14026,50
14027,10
14028,16
14029,40
14030,18
14031,70
14032,40
14033,18
14034,5
14035,12
14036,6
14037,13
14038,15
14039,30
14040,2
14041,5
14042,5
14043,18
14044,50
14045,60
14046,100
14047,6
14048,6
14049,40
14050,17
14051,4
14052,40
14053,15
14054,0
14055,100
14056,70
14057,1000000
14058,11
14059,19
14060,18
14061,11
14062,19
14063,40
14064,0
14065,18
14066,3
14067,0
14068,90
14069,1000000
14070,30
14071,14
14072,18
14073,15
14074,7
14075,11
14076,8
14077,4
14078,11
14079,3
14080,5
14081,11
14082,7
14083,18
14084,1000000
14085,7
14086,2
14087,20
14088,14
14089,60
14090,80
14091,0
14092,1000
14093,2
14094,30
14095,16
14096,4
14097,80
14098,50
14099,1000000
14100,1000
14101,80
14102,17
14103,2
14104,16
14105,80
14106,5
14107,12
14108,17
14109,9
14110,6
14111,60
14112,17
14113,4
14114,1000
14115,12
14116,4
14117,30
14118,80
14119,90
14120,2
14121,5
14122,0
14123,2
14124,90
14125,1
14126,1
14127,15
14128,18
14129,1000
14130,4
14131,60
14132,18
14133,20
14134,16
14135,1000000
14136,17
14137,30
14138,14
14139,5
14140,11
14141,80
14142,16
14143,13
14144,14
14145,2
14146,40
14147,18
14148,8
14149,30
14150,60
14151,11
14152,5
14153,19
14154,15
14155,30
14156,18
14157,18
14158,20
14159,11
14160,3
14161,19
14162,1000000
14163,5
14164,9
14165,6
14166,50
14167,1000
14168,5
14169,6
14170,5
14171,15
14172,16
14173,3
14174,1
14175,14
14176,2
14177,10
14178,12
14179,7
14180,12
14181,7
14182,10
14183,12
14184,13
14185,2
14186,3
14187,1000000
14188,1000000
14189,11
14190,9
14191,90
14192,40
14193,9
14194,9
14195,0
14196,90
14197,10
14198,16
14199,1000000000
14200,16
14201,100
14202,3
14203,90
14204,1000000000
14205,2
14206,40
14207,8
14208,40
14209,6
14210,70
14211,18
14212,8
14213,9
14214,90
14215,1
14216,9
14217,30
14218,50
14219,70
14220,0
14221,19
14222,60
14223,18
14224,1000000
14225,6
14226,10
14227,6
14228,13
14229,13
14230,8
14231,30
14232,2
14233,16
14234,17
14235,3
14236,4
14237,60
14238,13
14239,70
14240,18
14241,0
14242,11
14243,4
14244,11
14245,13
14246,19
14247,30
14248,17
14249,12
14250,1
14251,7
14252,1000000000
14253,2
14254,50
14255,7
14256,18
14257,8
14258,6
14259,70
14260,17
14261,12
14262,4
14263,90
14264,80
14265,12
14266,9
14267,0
14268,3
14269,3
14270,70
14271,1000000000
14272,90
14273,1000
14274,70
14275,1000
14276,2
14277,80
14278,17
14279,15
14280,80
14281,17
14282,8
14283,1000
14284,1000000
14285,11
14286,16
14287,50
14288,1
14289,11
14290,15
14291,40
14292,9
14293,30
14294,6
14295,0
14296,100
14297,8
14298,12
14299,6
14300,12
14301,1000000
14302,60
14303,70
14304,40
14305,1000000
14306,70
14307,30
14308,6
14309,1
14310,18
14311,90
14312,1
14313,0
14314,20
14315,70
14316,16
14317,1000
14318,7
14319,12
14320,5
14321,11
14322,3
14323,9
14324,10
14325,13
14326,1000
14327,30
14328,1000000000
14329,20
14330,80
14331,7
14332,70
14333,90
14334,13
14335,80
14336,1000000
14337,30
14338,100
14339,90
14340,1
14341,11
14342,15
14343,9
14344,50
14345,6
14346,19
14347,1000
14348,8
14349,6
14350,15
14351,19
14352,30
14353,8
14354,17
14355,6
14356,5
14357,2
14358,15
14359,13
14360,0
14361,16
14362,1000
14363,2
14364,70
14365,90
14366,20
14367,20
14368,9
14369,18
14370,5
14371,14
14372,1000000000
14373,1000000
14374,1
14375,17
14376,1000000000
14377,9
14378,100
14379,4
14380,80
14381,30
14382,30
14383,20
14384,0
14385,9
14386,10
14387,20
14388,5
14389,9
14390,10
14391,60
14392,3
14393,11
14394,60
14395,18
14396,18
14397,1000000000
14398,9
14399,19
14400,5
14401,100
14402,8
14403,9
14404,13
14405,0
14406,70
14407,20
14408,9
14409,17
14410,70
14411,16
14412,12
14413,1000000000
14414,3
14415,40
14416,17
14417,16
14418,1000
14419,70
14420,1000000
14421,3
14422,80
14423,7
14424,20
14425,30
14426,16
14427,90
14428,60
14429,80
14430,9
14431,19
14432,30
14433,40
14434,11
14435,5
14436,14
14437,1000
14438,1000
14439,30
14440,9
14441,2
14442,40
14443,4
14444,20
14445,70
14446,50
14447,9
14448,4
14449,15
14450,13
14451,15
14452,20
14453,8
14454,17
14455,20
14456,1
14457,1000000
14458,1000000
14459,50
14460,1000000000
14461,0
14462,2
14463,2
14464,50
14465,20
14466,40
14467,3
14468,2
14469,3
14470,0
14471,16
14472,1000
14473,0
14474,16
14475,1000000000
14476,2
14477,19
14478,60
14479,12
14480,9
14481,8
14482,70
14483,5
14484,1000000
14485,1
14486,1000000000
14487,1000000000
14488,14
14489,15
14490,60
14491,60
14492,50
14493,4
14494,5
14495,1000000
14496,1
14497,2
14498,20
14499,6
14500,19
14501,6
14502,1
14503,2
14504,3
14505,8
14506,20
14507,40
14508,50
14509,17
14510,0
14511,2
14512,60
14513,15
14514,8
14515,30
14516,12
14517,12
14518,19
14519,13
14520,100
14521,19
14522,50
14523,1
14524,4
14525,1000000
14526,90
14527,50
14528,15
14529,12
14530,5
14531,7
14532,100
14533,1000000
14534,2
14535,50
14536,14
14537,8
14538,15
14539,7
14540,1
14541,30
14542,30
14543,1
14544,13
14545,17
14546,100
14547,10
14548,3
14549,19
14550,11
14551,8
14552,15
14553,16
14554,90
14555,14
14556,7
14557,7
14558,1000000000
14559,19
14560,30
14561,8
14562,8
14563,60
14564,30
14565,12
14566,90
14567,2
14568,2
14569,5
14570,12
14571,1000000000
14572,6
14573,16
14574,19
14575,2
14576,19
14577,60
14578,9
14579,30
14580,6
14581,12
14582,2
14583,4
14584,100
14585,3
14586,8
14587,30
14588,11
14589,18
14590,2
14591,5
14592,60
14593,1
14594,15
14595,0
14596,90
14597,2
14598,8
14599,14
14600,40
14601,60
14602,19
14603,10
14604,2
14605,11
14606,17
14607,18
14608,15
14609,12
14610,4
14611,11
14612,10
14613,10
14614,80
14615,8
14616,10
14617,3
14618,13
14619,5
14620,90
14621,60
14622,17
14623,8
14624,100
14625,70
14626,100
14627,2
14628,1000
14629,80
14630,2
14631,12
14632,5
14633,1000
14634,30
14635,4
14636,10
14637,4
14638,30
14639,10
14640,30
14641,14
14642,9
14643,13
14644,40
14645,3
14646,4
14647,19
14648,70
14649,9
14650,8
14651,40
14652,18
14653,15
14654,30
14655,2
14656,7
14657,90
14658,4
14659,20
14660,1000000000
14661,12
14662,17
14663,19
14664,90
14665,11
14666,20
14667,15
14668,60
14669,80
14670,15
14671,17
14672,1000
14673,14
14674,30
14675,50
14676,20
14677,13
14678,19
14679,1000000
14680,1
14681,17
14682,1000000000
14683,5
14684,16
14685,0
14686,17
14687,1000
14688,11
14689,4
14690,80
14691,8
14692,5
14693,11
14694,11
14695,1
14696,2
14697,8
14698,90
14699,60
14700,14
14701,19
14702,9
14703,6
14704,14
14705,30
14706,1000000
14707,18
14708,100
14709,18
14710,7
14711,60
14712,15
14713,17
14714,3
14715,0
14716,19
14717,11
14718,2
14719,90
14720,9
14721,30
14722,30
14723,16
14724,19
14725,1
14726,5
14727,13
14728,80
14729,6
14730,10
14731,2
14732,20
14733,9
14734,8
14735,100
14736,9
14737,3
14738,16
14739,1000000
14740,19
14741,70
14742,90
14743,30
14744,9
14745,18
14746,80
14747,10
14748,1000000000
14749,12
14750,14
14751,80
14752,1000000000
14753,100
14754,1000000000
14755,14
14756,70
14757,10
14758,60
14759,70
14760,5
14761,4
14762,13
14763,1000000000
14764,7
14765,3
14766,7
14767,1000000
14768,14
14769,18
14770,19
14771,40
14772,0
14773,1000
14774,18
14775,2
14776,11
14777,1
14778,9
14779,16
14780,14
14781,17
14782,1000000
14783,12
14784,40
14785,20
14786,13
14787,13
14788,90
14789,19
14790,6
14791,2
14792,20
14793,17
14794,1
14795,13
14796,9
14797,17
14798,14
14799,90
14800,50
14801,0
14802,0
14803,1000
14804,16
14805,13
14806,1000000000
14807,14
14808,1000000000
14809,14
14810,17
14811,11
14812,12
14813,11
14814,15
14815,14
14816,4
14817,100
14818,11
14819,2
14820,7
14821,11
14822,14
14823,80
14824,14
14825,6
14826,90
14827,4
14828,70
14829,1000000000
14830,11
14831,12
14832,4
14833,11
14834,16
14835,4
14836,20
14837,6
14838,8
14839,13
14840,16
14841,6
14842,13
14843,1000000000
14844,14
14845,18
14846,1
14847,8
14848,1000000000
14849,5
14850,7
14851,70
14852,5
14853,13
14854,2
14855,12
14856,70
14857,16
14858,1
14859,7
14860,10
14861,15
14862,100
14863,3
14864,10
14865,50
14866,14
14867,18
14868,1
14869,8
14870,19
14871,5
14872,18
14873,30
14874,18
14875,4
14876,0
14877,1000000
14878,14
14879,1
14880,50
14881,50
14882,9
14883,13
14884,5
14885,1000000000
14886,8
14887,10
14888,5
14889,3
14890,0
14891,1
14892,90
14893,17
14894,15
14895,10
14896,13
14897,19
14898,14
14899,18
14900,90
14901,14
14902,50
14903,1000
14904,50
14905,60
14906,4
14907,10
14908,16
14909,11
14910,9
14911,13
14912,40
14913,8
14914,11
14915,12
14916,13
14917,7
14918,11
14919,19
14920,1000
14921,70
14922,9
14923,13
14924,12
14925,2
14926,50
14927,70
14928,60
14929,70
14930,1000000
14931,50
14932,1000000
14933,4
14934,12
14935,10
14936,40
14937,60
14938,70
14939,9
14940,15
14941,4
14942,100
14943,0
14944,8
14945,20
14946,3
14947,12
14948,13
14949,18
14950,14
14951,1000
14952,0
14953,12
14954,13
14955,12
14956,1000
14957,5
14958,6
14959,2
14960,30
14961,6
14962,40
14963,9
14964,18
14965,10
14966,5
14967,90
14968,70
14969,1
14970,1000000000
14971,4
14972,14
14973,70
14974,17
14975,8
14976,12
14977,90
14978,3
14979,4
14980,19
14981,0
14982,18
14983,13
14984,1000000
14985,4
14986,100
14987,5
14988,60
14989,50
14990,1000000000
14991,18
14992,7
14993,1
14994,8
14995,40
14996,18
14997,100
14998,100
14999,8
15000,50
15001,12
15002,1000000000
15003,70
15004,0
15005,3
15006,90
15007,90
15008,8
15009,80
15010,4
15011,9
15012,5
15013,13
15014,14
15015,30
15016,17
15017,1
15018,60
15019,8
15020,16
15021,12
15022,18
15023,14
15024,4
15025,9
15026,2
15027,11
15028,12
15029,6
15030,13
15031,100
15032,14
15033,8
15034,1000000000
15035,20
15036,3
15037,60
15038,1000000000
15039,7
15040,1000000000
15041,1000000
15042,70
15043,60
15044,4
15045,1000000000
15046,6
15047,3
15048,14
15049,1
15050,17
15051,9
15052,40
15053,100
15054,80
15055,5
15056,9
15057,16
15058,1000000
15059,2
15060,16
15061,18
15062,9
15063,15
15064,100
15065,20
15066,10
15067,0
15068,12
15069,18
15070,20
15071,17
15072,10
15073,70
15074,14
15075,1000000
15076,100
15077,1000000000
15078,20
15079,12
15080,13
15081,60
15082,5
15083,1000000
15084,1000
15085,2
15086,18
15087,50
15088,90
15089,3
15090,10
15091,1000000
15092,1000000
15093,0
15094,11
15095,1000000000
15096,100
15097,7
15098,6
15099,16
15100,5
15101,14
15102,8
15103,40
15104,18
15105,2
15106,0
15107,40
15108,6
15109,1000000000
15110,1000000000
15111,1000000
15112,12
15113,5
15114,18
15115,1000
15116,1000000000
15117,4
15118,3
15119,17
15120,16
15121,1000000000
15122,8
15123,60
15124,8
15125,50
15126,14
15127,2
15128,16
15129,1000000
15130,13
15131,16
15132,1000000
15133,6
15134,30
15135,3
15136,15
15137,60
15138,90
15139,30
15140,2
15141,1000000000
15142,0
15143,60
15144,8
15145,2
15146,50
15147,7
15148,8
15149,17
15150,80
15151,1000000
15152,3
15153,1
15154,19
15155,3
15156,0
15157,15
15158,80
15159,50
15160,30
15161,15
15162,17
15163,18
15164,100
15165,5
15166,80
15167,12
15168,100
15169,18
15170,4
15171,13
15172,15
15173,11
15174,8
15175,6
15176,7
15177,30
15178,0
15179,50
15180,4
15181,1000000
15182,1
15183,8
15184,0
15185,20
15186,18
15187,10
15188,50
15189,1
15190,50
15191,6
15192,9
15193,3
15194,14
15195,14
15196,80
15197,1000000000
15198,19
15199,1000
15200,1000000
15201,60
15202,1000000
15203,90
15204,100
15205,18
15206,4
15207,9
15208,40
15209,10
15210,90
15211,19
15212,100
15213,90
15214,60
15215,8
15216,1
15217,0
15218,1000000000
15219,5
15220,15
15221,30
15222,1000
15223,70
15224,1000000
15225,4
15226,1
15227,1000000
15228,4
15229,14
15230,80
15231,16
15232,19
15233,80
15234,8
15235,8
15236,11
15237,12
15238,1000
15239,1000000000
15240,16
15241,0
15242,80
15243,2
15244,20
15245,1000000
15246,8
15247,13
15248,70
15249,9
15250,15
15251,18
15252,7
15253,8
15254,18
15255,5
15256,7
15257,12
15258,30
15259,50
15260,11
15261,30
15262,7
15263,30
15264,30
15265,100
15266,3
15267,16
15268,10
15269,20
15270,4
15271,80
15272,17
15273,7
15274,10
15275,16
15276,1000
15277,12
15278,4
15279,1
15280,90
15281,18
15282,18
15283,1000000
15284,70
15285,2
15286,5
15287,0
15288,1000000000
15289,60
15290,16
15291,16
15292,1000
15293,7
15294,18
15295,40
15296,80
15297,17
15298,6
15299,0
15300,8
15301,1000
15302,40
15303,1000000000
15304,19
15305,70
15306,1
15307,13
15308,11
15309,11
15310,13
15311,80
15312,14
15313,40
15314,5
15315,100
15316,7
15317,90
15318,5
15319,10
15320,2
15321,1
15322,20
15323,3
15324,14
15325,19
15326,5
15327,2
15328,3
15329,40
15330,17
15331,14
15332,50
15333,5
15334,18
15335,4
15336,16
15337,10
15338,13
15339,4
15340,30
15341,4
15342,1
15343,18
15344,5
15345,10
15346,1
15347,6
15348,19
15349,1000
15350,5
15351,30
15352,0
15353,9
15354,12
15355,2
15356,5
15357,9
15358,13
15359,80
15360,0
15361,3
15362,9
15363,40
15364,1000000
15365,100
15366,20
15367,16
15368,2
15369,4
15370,16
15371,9
15372,90
15373,60
15374,8
15375,20
15376,0
15377,1
15378,70
15379,4
15380,10
15381,1
15382,0
15383,40
15384,5
15385,60
15386,90
15387,8
15388,5
15389,40
15390,70
15391,10
15392,80
15393,11
15394,9
15395,1
15396,18
15397,30
15398,40
15399,11
15400,7
15401,4
15402,1000000000
15403,20
15404,14
15405,7
15406,15
15407,14
15408,6
15409,30
15410,90
15411,17
15412,10
15413,7
15414,18
15415,14
15416,0
15417,4
15418,11
15419,19
15420,80
15421,15
15422,90
15423,14
15424,60
15425,10
15426,14
15427,10
15428,18
15429,12
15430,100
15431,50
15432,80
15433,2
15434,0
15435,100
15436,80
15437,100
15438,11
15439,12
15440,1000000000
15441,60
15442,80
15443,8
15444,20
15445,3
15446,3
15447,5
15448,2
15449,15
15450,11
15451,90
15452,20
15453,100
15454,90
15455,90
15456,15
15457,15
15458,17
15459,9
15460,12
15461,40
15462,5
15463,50
15464,5
15465,15
15466,5
15467,8
15468,90
15469,20
15470,90
15471,18
15472,15
15473,16
15474,90
15475,10
15476,50
15477,14
15478,30
15479,3
15480,11
15481,11
15482,10
15483,11
15484,9
15485,13
15486,11
15487,1000
15488,70
15489,90
15490,80
15491,9
15492,14
15493,40
15494,11
15495,80
15496,60
15497,4
15498,12
15499,1
15500,15
15501,7
15502,17
15503,17
15504,20
15505,1000000000
15506,10
15507,90
15508,4
15509,60
15510,1000
15511,1000
15512,1
15513,70
15514,1000
15515,14
15516,90
15517,100
15518,1000000000
15519,0
15520,15
15521,90
15522,17
15523,3
15524,3
15525,12
15526,1000
15527,9
15528,90
15529,8
15530,19
15531,19
15532,14
15533,18
15534,6
15535,18
15536,50
15537,1000000000
15538,100
15539,20
15540,13
15541,90
15542,1000
15543,19
15544,40
15545,1
15546,90
15547,40
15548,8
15549,2
15550,10
15551,90
15552,60
15553,14
15554,1000
15555,60
15556,1000000000
15557,6
15558,16
15559,1000
15560,20
15561,20
15562,7
15563,20
15564,7
15565,1
15566,10
15567,1000000000
15568,20
15569,14
15570,50
15571,13
15572,90
15573,5
15574,3
15575,9
15576,2
15577,2
15578,12
15579,40
15580,1
15581,2
15582,1000000
15583,15
15584,90
15585,1000
15586,5
15587,19
15588,13
15589,16
15590,40
15591,2
15592,60
15593,70
15594,7
15595,90
15596,11
15597,7
15598,1000000000
15599,19
15600,0
15601,80
15602,100
15603,9
15604,90
15605,1000
15606,1000000000
15607,90
15608,1
15609,17
15610,15
15611,30
15612,11
15613,12
15614,16
15615,5
15616,17
15617,13
15618,17
15619,30
15620,5
15621,5
15622,16
15623,7
15624,40
15625,13
15626,16
15627,40
15628,7
15629,1000
15630,12
15631,8
15632,20
15633,11
15634,9
15635,9
15636,15
15637,40
15638,15
15639,14
15640,15
15641,16
15642,30
15643,14
15644,50
15645,70
15646,80
15647,4
15648,100
15649,2
15650,16
15651,19
15652,19
15653,50
15654,50
15655,4
15656,10
15657,18
15658,0
15659,70
15660,11
15661,70
15662,11
15663,16
15664,80
15665,2
15666,11
15667,12
15668,100
15669,17
15670,2
15671,60
15672,2
15673,50
15674,1000000000
15675,15
15676,30
15677,0
15678,14
15679,100
15680,30
15681,16
15682,7
15683,15
15684,18
15685,10
15686,50
15687,12
15688,100
15689,15
15690,18
15691,4
15692,6
15693,70
15694,50
15695,5
15696,15
15697,19
15698,18
15699,14
15700,1000000
15701,14
15702,10
15703,4
15704,3
15705,7
15706,2
15707,20
15708,40
15709,10
15710,6
15711,30
15712,5
15713,18
15714,70
15715,1000000000
15716,1000000
15717,6
15718,80
15719,40
15720,20
15721,1
15722,1000
15723,19
15724,16
15725,3
15726,2
15727,16
15728,40
15729,1000000000
15730,9
15731,20
15732,8
15733,20
15734,30
15735,50
15736,3
15737,2
15738,80
15739,4
15740,90
15741,5
15742,90
15743,4
15744,100
15745,30
15746,1000000000
15747,30
15748,6
15749,13
15750,30
15751,7
15752,1
15753,1000000
15754,4
15755,3
15756,3
15757,16
15758,11
15759,19
15760,10
15761,14
15762,10
15763,17
15764,80
15765,16
15766,7
15767,6
15768,3
15769,11
15770,80
15771,8
15772,2
15773,0
15774,7
15775,10
15776,40
15777,6
15778,17
15779,14
15780,1000000
15781,80
15782,18
15783,12
15784,16
15785,20
15786,1000000000
15787,5
15788,100
15789,30
15790,70
15791,3
15792,3
15793,14
15794,4
15795,17
15796,7
15797,20
15798,10
15799,80
15800,15
15801,15
15802,1000000
15803,1
15804,30
15805,18
15806,60
15807,40
15808,7
15809,16
15810,90
15811,17
15812,100
15813,6
15814,3
15815,100
15816,18
15817,50
15818,7
15819,2
15820,9
15821,18
15822,1000
15823,3
15824,16
15825,14
15826,100
15827,7
15828,50
15829,40
15830,4
15831,11
15832,0
15833,16
15834,14
15835,16
15836,15
15837,1000
15838,10
15839,10
15840,80
15841,0
15842,80
15843,2
15844,10
15845,30
15846,20
15847,1
15848,1
15849,17
15850,100
15851,18
15852,16
15853,14
15854,3
15855,0
15856,90
15857,9
15858,80
15859,60
15860,4
15861,90
15862,7
15863,7
15864,70
15865,16
15866,5
15867,4
15868,1
15869,1000
15870,1
15871,20
15872,90
15873,9
15874,15
15875,1000
15876,7
15877,13
15878,60
15879,12
15880,12
15881,20
15882,7
15883,9
15884,4
15885,6
15886,1000000
15887,40
15888,70
15889,1
15890,4
15891,4
15892,7
15893,8
15894,100
15895,60
15896,60
15897,10
15898,18
15899,1000000000
15900,5
15901,8
15902,13
15903,90
15904,5
15905,1000000
15906,100
15907,9
15908,5
15909,40
15910,15
15911,15
15912,20
15913,5
15914,10
15915,14
15916,6
15917,90
15918,14
15919,14
15920,4
15921,14
15922,90
15923,19
15924,11
15925,60
15926,11
15927,4
15928,80
15929,19
15930,9
15931,13
15932,100
15933,1
15934,16
15935,10
15936,15
15937,17
15938,40
15939,80
15940,15
15941,100
15942,70
15943,11
15944,4
15945,50
15946,10
15947,14
15948,4
15949,40
15950,90
15951,15
15952,80
15953,80
15954,4
15955,90
15956,8
15957,18
15958,18
15959,40
15960,8
15961,30
15962,1000
15963,11
15964,6
15965,30
15966,8
15967,14
15968,90
15969,5
15970,11
15971,11
15972,1000000
15973,70
15974,5
15975,18
15976,10
15977,2
15978,20
15979,40
15980,1000000000
15981,8
15982,4
15983,6
15984,1000000000
15985,15
15986,2
15987,14
15988,30
15989,1000000
15990,6
15991,19
15992,1
15993,19
15994,1000
15995,14
15996,90
15997,16
15998,30
15999,3
16000,6
16001,18
16002,0
16003,60
16004,7
16005,12
16006,15
16007,40
16008,15
16009,2
16010,17
16011,2
16012,90
16013,70
16014,30
16015,70
16016,30
16017,30
16018,4
16019,9
16020,4
16021,17
16022,90
16023,7
16024,7
16025,8
16026,0
16027,8
16028,100
16029,1
16030,3
16031,70
16032,7
16033,11
16034,6
16035,18
16036,11
16037,3
16038,2
16039,0
16040,17
16041,40
16042,2
16043,18
16044,2
16045,18
16046,2
16047,2
16048,50
16049,30
16050,0
16051,40
16052,16
16053,1
16054,1000000000
16055,80
16056,3
16057,10
16058,19
16059,80
16060,1
16061,50
16062,20
16063,1
16064,20
16065,20
16066,19
16067,5
16068,8
16069,1000
16070,80
16071,17
16072,5
16073,13
16074,2
16075,0
16076,18
16077,16
16078,17
16079,18
16080,8
16081,60
16082,1000000
16083,1000000
16084,4
16085,12
16086,20
16087,100
16088,1000000000
16089,0
16090,19
16091,13
16092,17
16093,50
16094,6
16095,20
16096,0
16097,4
16098,70
16099,70
16100,19
16101,10
16102,1000000
16103,1000
16104,19
16105,16
16106,50
16107,10
16108,15
16109,1000
16110,1000000000
16111,60
16112,80
16113,4
16114,15
16115,1
16116,7
16117,6
16118,9
16119,4
16120,14
16121,9
16122,15
16123,2
16124,16
16125,9
16126,40
16127,2
16128,19
16129,1000000000
16130,60
16131,3
16132,9
16133,2
16134,1000
16135,9
16136,11
16137,8
16138,11
16139,3
16140,13
16141,60
16142,3
16143,8
16144,6
16145,2
16146,19
16147,30
16148,80
16149,12
16150,12
16151,5
16152,8
16153,30
16154,7
16155,5
16156,10
16157,10
16158,6
16159,9
16160,1000000
16161,4
16162,1000000
16163,50
16164,3
16165,17
16166,17
16167,100
16168,5
16169,11
16170,7
16171,14
16172,1000000000
16173,20
16174,14
16175,100
16176,50
16177,18
16178,0
16179,1000000
16180,20
16181,19
16182,6
16183,8
16184,50
16185,14
16186,7
16187,8
16188,40
16189,1000000000
16190,15
16191,17
16192,80
16193,60
16194,7
16195,16
16196,6
16197,3
16198,60
16199,10
16200,2
16201,13
16202,14
16203,3
16204,100
16205,15
16206,1
16207,4
16208,15
16209,1
16210,2
16211,100
16212,0
16213,15
16214,40
16215,6
16216,8
16217,13
16218,11
16219,1000000000
16220,90
16221,30
16222,20
16223,20
16224,40
16225,1
16226,60
16227,19
16228,1000000000
16229,15
16230,50
16231,40
16232,10
16233,17
16234,80
16235,1000000000
16236,80
16237,1000
16238,18
16239,13
16240,8
16241,40
16242,30
16243,6
16244,8
16245,5
16246,18
16247,20
16248,0
16249,10
16250,18
16251,2
16252,0
16253,3
16254,6
16255,14
16256,11
16257,60
16258,1000000
16259,1000000
16260,90
16261,8
16262,7
16263,9
16264,16
16265,2
16266,1
16267,30
16268,20
16269,5
16270,20
16271,18
16272,6
16273,1000000000
16274,13
16275,17
16276,1000000
16277,8
16278,70
16279,60
16280,4
16281,20
16282,9
16283,2
16284,10
16285,6
16286,90
16287,10
16288,1000000000
16289,11
16290,6
16291,1000000000
16292,9
16293,8
16294,20
16295,20
16296,9
16297,4
16298,30
16299,8
16300,13
16301,1
16302,9
16303,13
16304,15
16305,100
16306,1000000000
16307,60
16308,10
16309,18
16310,50
16311,8
16312,20
16313,1000
16314,9
16315,16
16316,0
16317,19
16318,1000
16319,19
16320,60
16321,50
16322,1000000
16323,4
16324,60
16325,7
16326,1000000000
16327,1
16328,17
16329,60
16330,10
16331,19
16332,50
16333,11
16334,5
16335,18
16336,4
16337,1000000000
16338,8
16339,19
16340,70
16341,1
16342,100
16343,40
16344,0
16345,10
16346,50
16347,20
16348,12
16349,15
16350,1000000000
16351,80
16352,14
16353,4
16354,0
16355,5
16356,3
16357,2
16358,15
16359,20
16360,6
16361,1000000
16362,10
16363,1
16364,12
16365,20
16366,13
16367,8
16368,5
16369,16
16370,1000000
16371,3
16372,7
16373,2
16374,1000000000
16375,4
16376,1000
16377,16
16378,1
16379,100
16380,12
16381,19
16382,9
16383,17
16384,1
16385,15
16386,70
16387,50
16388,100
16389,20
